"match_id","match_timestamp","winning_team","losing_team","winning_team_score","losing_team_score","map","region","event","league"
757,"2024-06-23 14:00:00","FUR","100T",14,12,"Icebox","Americas","Americas Stage 2","VCT"
758,"2024-06-23 16:45:00","LOUD","EG",13,7,"Lotus","Americas","Americas Stage 2","VCT"
759,"2024-06-23 16:45:00","EG","LOUD",13,6,"Sunset","Americas","Americas Stage 2","VCT"
760,"2024-06-23 16:45:00","EG","LOUD",13,11,"Icebox","Americas","Americas Stage 2","VCT"
761,"2024-06-23 14:00:00","FUR","100T",16,14,"Haven","Americas","Americas Stage 2","VCT"
762,"2024-06-25 11:00:00","KOI","GX",13,5,"Sunset","EMEA","EMEA Stage 2","VCT"
763,"2024-06-25 11:00:00","KOI","GX",14,12,"Icebox","EMEA","EMEA Stage 2","VCT"
764,"2024-06-25 14:00:00","G2","C9",13,11,"Ascent","Americas","Americas Stage 2","VCT"
765,"2024-06-25 14:00:00","C9","G2",13,5,"Icebox","Americas","Americas Stage 2","VCT"
766,"2024-06-25 14:00:00","G2","C9",13,8,"Lotus","Americas","Americas Stage 2","VCT"
767,"2024-06-26 09:00:00","TH","FUT",13,10,"Sunset","EMEA","EMEA Stage 2","VCT"
768,"2024-06-26 09:00:00","TH","FUT",13,6,"Split","EMEA","EMEA Stage 2","VCT"
769,"2024-06-26 11:15:00","FNC","VIT",13,6,"Haven","EMEA","EMEA Stage 2","VCT"
770,"2024-06-26 11:15:00","VIT","FNC",13,6,"Icebox","EMEA","EMEA Stage 2","VCT"
771,"2024-06-26 11:15:00","FNC","VIT",13,7,"Lotus","EMEA","EMEA Stage 2","VCT"
772,"2024-06-27 09:00:00","BBL","TL",13,6,"Lotus","EMEA","EMEA Stage 2","VCT"
773,"2024-06-27 09:00:00","BBL","TL",13,5,"Ascent","EMEA","EMEA Stage 2","VCT"
774,"2024-06-27 11:00:00","GX","NAVI",13,9,"Lotus","EMEA","EMEA Stage 2","VCT"
775,"2024-06-27 11:00:00","GX","NAVI",13,8,"Ascent","EMEA","EMEA Stage 2","VCT"
776,"2024-06-26 04:00:00","FPX","JDG",13,8,"Sunset","China","China Stage 2","VCT"
777,"2024-06-26 04:00:00","FPX","JDG",14,12,"Haven","China","China Stage 2","VCT"
778,"2024-06-27 04:00:00","DRG","EDG",13,11,"Lotus","China","China Stage 2","VCT"
779,"2024-06-27 04:00:00","DRG","EDG",13,5,"Haven","China","China Stage 2","VCT"
780,"2024-06-29 14:00:00","EG","FUR",13,5,"Bind","Americas","Americas Stage 2","VCT"
781,"2024-06-29 14:00:00","EG","FUR",13,4,"Lotus","Americas","Americas Stage 2","VCT"
782,"2024-06-29 16:00:00","SEN","KRU",13,11,"Lotus","Americas","Americas Stage 2","VCT"
783,"2024-06-29 16:00:00","SEN","KRU",13,10,"Split","Americas","Americas Stage 2","VCT"
784,"2024-06-30 14:00:00","LOUD","MIBR",13,7,"Ascent","Americas","Americas Stage 2","VCT"
785,"2024-06-30 14:00:00","MIBR","LOUD",13,11,"Lotus","Americas","Americas Stage 2","VCT"
786,"2024-06-30 14:00:00","LOUD","MIBR",13,9,"Sunset","Americas","Americas Stage 2","VCT"
787,"2024-06-30 17:20:00","LEV","100T",13,10,"Bind","Americas","Americas Stage 2","VCT"
788,"2024-06-30 17:20:00","LEV","100T",13,4,"Haven","Americas","Americas Stage 2","VCT"
789,"2024-06-28 09:00:00","GM8","KOI",13,11,"Sunset","EMEA","EMEA Stage 2","VCT"
790,"2024-06-28 09:00:00","GM8","KOI",13,11,"Split","EMEA","EMEA Stage 2","VCT"
791,"2024-06-28 11:30:00","FNC","KC",13,3,"Haven","EMEA","EMEA Stage 2","VCT"
792,"2024-06-28 11:30:00","FNC","KC",13,8,"Lotus","EMEA","EMEA Stage 2","VCT"
793,"2024-06-28 02:00:00","NOVA","WOL",14,12,"Icebox","China","China Stage 2","VCT"
794,"2024-06-28 02:00:00","NOVA","WOL",15,13,"Sunset","China","China Stage 2","VCT"
795,"2024-06-28 04:35:00","JDG","TRC",13,2,"Bind","China","China Stage 2","VCT"
796,"2024-06-28 04:35:00","TRC","JDG",13,8,"Sunset","China","China Stage 2","VCT"
797,"2024-06-28 04:35:00","JDG","TRC",13,6,"Haven","China","China Stage 2","VCT"
798,"2024-06-29 02:00:00","TYL","TEC",13,11,"Bind","China","China Stage 2","VCT"
799,"2024-06-29 02:00:00","TEC","TYL",13,11,"Ascent","China","China Stage 2","VCT"
800,"2024-06-29 02:00:00","TYL","TEC",13,9,"Icebox","China","China Stage 2","VCT"
801,"2024-06-29 05:30:00","FPX","AG",13,11,"Sunset","China","China Stage 2","VCT"
802,"2024-06-29 05:30:00","AG","FPX",13,8,"Haven","China","China Stage 2","VCT"
803,"2024-06-29 05:30:00","FPX","AG",13,7,"Ascent","China","China Stage 2","VCT"
804,"2024-06-30 02:00:00","BILI","DRG",13,11,"Lotus","China","China Stage 2","VCT"
805,"2024-06-30 02:00:00","BILI","DRG",13,11,"Ascent","China","China Stage 2","VCT"
806,"2024-06-30 04:20:00","EDG","NOVA",13,9,"Lotus","China","China Stage 2","VCT"
807,"2024-06-30 04:20:00","EDG","NOVA",13,6,"Bind","China","China Stage 2","VCT"
808,"2024-06-29 01:00:00","TLN","DFM",13,7,"Lotus","Pacific","Pacific Stage 2","VCT"
809,"2024-06-29 01:00:00","TLN","DFM",13,10,"Sunset","Pacific","Pacific Stage 2","VCT"
810,"2024-06-29 03:10:00","RRQ","ZETA",13,8,"Split","Pacific","Pacific Stage 2","VCT"
811,"2024-06-29 03:10:00","RRQ","ZETA",13,10,"Sunset","Pacific","Pacific Stage 2","VCT"
812,"2024-06-30 01:00:00","GE","T1",13,10,"Icebox","Pacific","Pacific Stage 2","VCT"
813,"2024-06-30 01:00:00","T1","GE",13,8,"Lotus","Pacific","Pacific Stage 2","VCT"
814,"2024-06-30 01:00:00","T1","GE",13,8,"Ascent","Pacific","Pacific Stage 2","VCT"
815,"2024-06-30 04:15:00","GENG","BLD",13,6,"Ascent","Pacific","Pacific Stage 2","VCT"
816,"2024-06-30 04:15:00","BLD","GENG",13,10,"Sunset","Pacific","Pacific Stage 2","VCT"
817,"2024-06-30 04:15:00","GENG","BLD",13,11,"Icebox","Pacific","Pacific Stage 2","VCT"
818,"2024-07-01 01:00:00","PRX","DFM",13,4,"Icebox","Pacific","Pacific Stage 2","VCT"
819,"2024-07-01 01:00:00","PRX","DFM",13,8,"Sunset","Pacific","Pacific Stage 2","VCT"
820,"2024-07-01 03:00:00","TLN","DRX",13,11,"Ascent","Pacific","Pacific Stage 2","VCT"
821,"2024-07-01 03:00:00","DRX","TLN",13,10,"Haven","Pacific","Pacific Stage 2","VCT"
822,"2024-07-01 03:00:00","DRX","TLN",13,5,"Icebox","Pacific","Pacific Stage 2","VCT"
823,"2024-07-01 14:00:00","G2","NRG",13,7,"Haven","Americas","Americas Stage 2","VCT"
824,"2024-07-01 14:00:00","G2","NRG",13,8,"Bind","Americas","Americas Stage 2","VCT"
825,"2024-07-01 16:25:00","SEN","C9",13,5,"Haven","Americas","Americas Stage 2","VCT"
826,"2024-07-01 16:25:00","SEN","C9",13,8,"Split","Americas","Americas Stage 2","VCT"
827,"2024-07-02 14:00:00","LEV","EG",13,5,"Icebox","Americas","Americas Stage 2","VCT"
828,"2024-07-02 14:00:00","LEV","EG",13,10,"Sunset","Americas","Americas Stage 2","VCT"
829,"2024-07-02 16:15:00","LOUD","FUR",13,11,"Haven","Americas","Americas Stage 2","VCT"
830,"2024-07-02 16:15:00","FUR","LOUD",13,10,"Icebox","Americas","Americas Stage 2","VCT"
831,"2024-07-02 16:15:00","FUR","LOUD",13,9,"Bind","Americas","Americas Stage 2","VCT"
832,"2024-07-03 14:00:00","100T","MIBR",13,5,"Icebox","Americas","Americas Stage 2","VCT"
833,"2024-07-03 14:00:00","100T","MIBR",13,6,"Split","Americas","Americas Stage 2","VCT"
834,"2024-07-03 16:05:00","KRU","NRG",13,8,"Split","Americas","Americas Stage 2","VCT"
835,"2024-07-03 16:05:00","NRG","KRU",13,8,"Ascent","Americas","Americas Stage 2","VCT"
836,"2024-07-03 16:05:00","NRG","KRU",13,7,"Sunset","Americas","Americas Stage 2","VCT"
837,"2024-07-06 14:00:00","KRU","G2",13,4,"Lotus","Americas","Americas Stage 2","VCT"
838,"2024-07-06 14:00:00","G2","KRU",16,14,"Ascent","Americas","Americas Stage 2","VCT"
839,"2024-07-06 14:00:00","G2","KRU",13,5,"Split","Americas","Americas Stage 2","VCT"
840,"2024-07-06 17:35:00","LEV","LOUD",13,11,"Lotus","Americas","Americas Stage 2","VCT"
841,"2024-07-06 17:35:00","LEV","LOUD",13,6,"Icebox","Americas","Americas Stage 2","VCT"
842,"2024-07-07 14:00:00","FUR","MIBR",13,10,"Sunset","Americas","Americas Stage 2","VCT"
843,"2024-07-07 14:00:00","FUR","MIBR",13,7,"Icebox","Americas","Americas Stage 2","VCT"
844,"2024-07-07 16:15:00","NRG","C9",13,3,"Ascent","Americas","Americas Stage 2","VCT"
845,"2024-07-07 16:15:00","C9","NRG",13,10,"Icebox","Americas","Americas Stage 2","VCT"
846,"2024-07-07 16:15:00","C9","NRG",14,12,"Sunset","Americas","Americas Stage 2","VCT"
847,"2024-07-03 09:00:00","TH","GX",13,9,"Bind","EMEA","EMEA Stage 2","VCT"
848,"2024-07-03 09:00:00","GX","TH",15,13,"Split","EMEA","EMEA Stage 2","VCT"
849,"2024-07-03 09:00:00","TH","GX",13,9,"Haven","EMEA","EMEA Stage 2","VCT"
850,"2024-07-03 12:25:00","FUT","GM8",13,8,"Sunset","EMEA","EMEA Stage 2","VCT"
851,"2024-07-03 12:25:00","FUT","GM8",13,4,"Split","EMEA","EMEA Stage 2","VCT"
852,"2024-07-04 09:00:00","KOI","NAVI",13,10,"Split","EMEA","EMEA Stage 2","VCT"
853,"2024-07-04 09:00:00","KOI","NAVI",13,6,"Icebox","EMEA","EMEA Stage 2","VCT"
854,"2024-07-04 11:05:00","TL","KC",13,11,"Bind","EMEA","EMEA Stage 2","VCT"
855,"2024-07-04 11:05:00","TL","KC",13,2,"Sunset","EMEA","EMEA Stage 2","VCT"
856,"2024-07-05 09:00:00","VIT","BBL",13,7,"Ascent","EMEA","EMEA Stage 2","VCT"
857,"2024-07-05 09:00:00","BBL","VIT",13,6,"Sunset","EMEA","EMEA Stage 2","VCT"
858,"2024-07-05 09:00:00","VIT","BBL",13,11,"Lotus","EMEA","EMEA Stage 2","VCT"
859,"2024-07-05 12:00:00","TH","GM8",13,7,"Sunset","EMEA","EMEA Stage 2","VCT"
860,"2024-07-05 12:00:00","GM8","TH",13,10,"Icebox","EMEA","EMEA Stage 2","VCT"
861,"2024-07-05 12:00:00","TH","GM8",13,5,"Lotus","EMEA","EMEA Stage 2","VCT"
862,"2024-07-03 04:00:00","TRC","AG",13,6,"Haven","China","China Stage 2","VCT"
863,"2024-07-03 04:00:00","TRC","AG",13,4,"Sunset","China","China Stage 2","VCT"
864,"2024-07-04 04:00:00","TEC","FPX",13,9,"Lotus","China","China Stage 2","VCT"
865,"2024-07-04 04:00:00","TEC","FPX",13,6,"Sunset","China","China Stage 2","VCT"
866,"2024-07-05 02:00:00","JDG","TYL",13,1,"Haven","China","China Stage 2","VCT"
867,"2024-07-05 02:00:00","JDG","TYL",13,9,"Icebox","China","China Stage 2","VCT"
868,"2024-07-05 04:00:00","WOL","DRG",13,7,"Icebox","China","China Stage 2","VCT"
869,"2024-07-05 04:00:00","WOL","DRG",13,6,"Ascent","China","China Stage 2","VCT"
870,"2024-07-06 02:00:00","TRC","TEC",13,11,"Lotus","China","China Stage 2","VCT"
871,"2024-07-06 02:00:00","TEC","TRC",13,8,"Bind","China","China Stage 2","VCT"
872,"2024-07-06 02:00:00","TRC","TEC",13,10,"Haven","China","China Stage 2","VCT"
873,"2024-07-06 05:20:00","EDG","BILI",13,11,"Icebox","China","China Stage 2","VCT"
874,"2024-07-06 05:20:00","EDG","BILI",13,8,"Haven","China","China Stage 2","VCT"
875,"2024-07-07 02:00:00","JDG","AG",13,8,"Haven","China","China Stage 2","VCT"
876,"2024-07-07 02:00:00","JDG","AG",13,3,"Icebox","China","China Stage 2","VCT"
877,"2024-07-07 04:00:00","FPX","TYL",13,5,"Icebox","China","China Stage 2","VCT"
878,"2024-07-07 04:00:00","TYL","FPX",14,12,"Haven","China","China Stage 2","VCT"
879,"2024-07-07 04:00:00","TYL","FPX",13,4,"Ascent","China","China Stage 2","VCT"
880,"2024-07-05 01:00:00","PRX","RRQ",13,7,"Lotus","Pacific","Pacific Stage 2","VCT"
881,"2024-07-05 01:00:00","RRQ","PRX",13,7,"Ascent","Pacific","Pacific Stage 2","VCT"
882,"2024-07-05 01:00:00","PRX","RRQ",13,10,"Sunset","Pacific","Pacific Stage 2","VCT"
883,"2024-07-05 04:00:00","GENG","GE",13,1,"Lotus","Pacific","Pacific Stage 2","VCT"
884,"2024-07-05 04:00:00","GENG","GE",13,6,"Ascent","Pacific","Pacific Stage 2","VCT"
885,"2024-07-06 01:00:00","DRX","DFM",13,7,"Icebox","Pacific","Pacific Stage 2","VCT"
886,"2024-07-06 01:00:00","DFM","DRX",13,6,"Ascent","Pacific","Pacific Stage 2","VCT"
887,"2024-07-06 01:00:00","DRX","DFM",13,2,"Haven","Pacific","Pacific Stage 2","VCT"
888,"2024-07-06 03:45:00","ZETA","TLN",13,6,"Ascent","Pacific","Pacific Stage 2","VCT"
889,"2024-07-06 03:45:00","TLN","ZETA",13,8,"Lotus","Pacific","Pacific Stage 2","VCT"
890,"2024-07-06 03:45:00","ZETA","TLN",13,8,"Haven","Pacific","Pacific Stage 2","VCT"
891,"2024-07-07 01:00:00","TS","GENG",13,6,"Sunset","Pacific","Pacific Stage 2","VCT"
892,"2024-07-07 01:00:00","GENG","TS",13,7,"Lotus","Pacific","Pacific Stage 2","VCT"
893,"2024-07-07 01:00:00","TS","GENG",14,12,"Split","Pacific","Pacific Stage 2","VCT"
894,"2024-07-07 04:00:00","ZETA","PRX",13,9,"Ascent","Pacific","Pacific Stage 2","VCT"
895,"2024-07-07 04:00:00","PRX","ZETA",13,8,"Lotus","Pacific","Pacific Stage 2","VCT"
896,"2024-07-07 04:00:00","PRX","ZETA",13,4,"Sunset","Pacific","Pacific Stage 2","VCT"
897,"2024-07-08 01:00:00","T1","BLD",13,11,"Bind","Pacific","Pacific Stage 2","VCT"
898,"2024-07-08 01:00:00","BLD","T1",13,9,"Lotus","Pacific","Pacific Stage 2","VCT"
899,"2024-07-08 01:00:00","T1","BLD",13,8,"Ascent","Pacific","Pacific Stage 2","VCT"
900,"2024-07-08 14:00:00","100T","EG",13,10,"Lotus","Americas","Americas Stage 2","VCT"
901,"2024-07-08 14:00:00","EG","100T",13,10,"Bind","Americas","Americas Stage 2","VCT"
902,"2024-07-08 14:00:00","100T","EG",13,7,"Ascent","Americas","Americas Stage 2","VCT"
903,"2024-07-09 11:00:00","FUT","GX",13,4,"Split","EMEA","EMEA Stage 2","VCT"
904,"2024-07-09 11:00:00","FUT","GX",13,6,"Lotus","EMEA","EMEA Stage 2","VCT"
905,"2024-07-10 09:00:00","KOI","TH",13,11,"Icebox","EMEA","EMEA Stage 2","VCT"
906,"2024-07-10 09:00:00","TH","KOI",13,9,"Bind","EMEA","EMEA Stage 2","VCT"
907,"2024-07-10 09:00:00","TH","KOI",13,10,"Haven","EMEA","EMEA Stage 2","VCT"
908,"2024-07-10 12:20:00","FNC","TL",13,2,"Icebox","EMEA","EMEA Stage 2","VCT"
909,"2024-07-10 12:20:00","FNC","TL",13,9,"Haven","EMEA","EMEA Stage 2","VCT"
910,"2024-07-11 09:00:00","NAVI","GM8",13,7,"Sunset","EMEA","EMEA Stage 2","VCT"
911,"2024-07-11 09:00:00","GM8","NAVI",13,8,"Ascent","EMEA","EMEA Stage 2","VCT"
912,"2024-07-11 09:00:00","NAVI","GM8",13,11,"Split","EMEA","EMEA Stage 2","VCT"
913,"2024-07-11 12:10:00","VIT","KC",13,4,"Icebox","EMEA","EMEA Stage 2","VCT"
914,"2024-07-11 12:10:00","KC","VIT",13,9,"Lotus","EMEA","EMEA Stage 2","VCT"
915,"2024-07-11 12:10:00","VIT","KC",14,12,"Sunset","EMEA","EMEA Stage 2","VCT"
916,"2024-07-15 09:00:00","NAVI","VIT",13,8,"Haven","EMEA","EMEA Stage 2","VCT"
917,"2024-07-15 09:00:00","VIT","NAVI",13,5,"Sunset","EMEA","EMEA Stage 2","VCT"
918,"2024-07-15 09:00:00","VIT","NAVI",13,7,"Ascent","EMEA","EMEA Stage 2","VCT"
919,"2024-07-15 11:50:00","KC","FNC",13,7,"Icebox","EMEA","EMEA Stage 2","VCT"
920,"2024-07-15 11:50:00","FNC","KC",15,13,"Sunset","EMEA","EMEA Stage 2","VCT"
921,"2024-07-15 11:50:00","FNC","KC",13,6,"Lotus","EMEA","EMEA Stage 2","VCT"
922,"2024-07-16 09:00:00","TH","VIT",14,12,"Icebox","EMEA","EMEA Stage 2","VCT"
923,"2024-07-16 09:00:00","VIT","TH",13,10,"Sunset","EMEA","EMEA Stage 2","VCT"
924,"2024-07-16 12:45:00","FNC","FUT",15,13,"Sunset","EMEA","EMEA Stage 2","VCT"
925,"2024-07-16 12:45:00","FNC","FUT",13,5,"Haven","EMEA","EMEA Stage 2","VCT"
926,"2024-07-17 09:00:00","FNC","VIT",13,11,"Lotus","EMEA","EMEA Stage 2","VCT"
927,"2024-07-17 09:00:00","FNC","VIT",13,6,"Sunset","EMEA","EMEA Stage 2","VCT"
928,"2024-07-17 11:15:00","TH","FUT",13,10,"Abyss","EMEA","EMEA Stage 2","VCT"
929,"2024-07-17 11:15:00","TH","FUT",13,11,"Sunset","EMEA","EMEA Stage 2","VCT"
930,"2024-07-12 17:00:00","KRU","C9",13,7,"Icebox","Americas","Americas Stage 2","VCT"
931,"2024-07-12 17:00:00","KRU","C9",13,10,"Split","Americas","Americas Stage 2","VCT"
932,"2024-07-13 14:00:00","MIBR","EG",13,9,"Bind","Americas","Americas Stage 2","VCT"
933,"2024-07-13 14:00:00","MIBR","EG",13,2,"Lotus","Americas","Americas Stage 2","VCT"
934,"2024-07-13 16:10:00","LEV","FUR",13,6,"Sunset","Americas","Americas Stage 2","VCT"
935,"2024-07-13 16:10:00","LEV","FUR",13,6,"Icebox","Americas","Americas Stage 2","VCT"
936,"2024-07-14 14:00:00","100T","LOUD",13,1,"Ascent","Americas","Americas Stage 2","VCT"
937,"2024-07-14 14:00:00","LOUD","100T",13,8,"Bind","Americas","Americas Stage 2","VCT"
938,"2024-07-14 14:00:00","LOUD","100T",13,10,"Lotus","Americas","Americas Stage 2","VCT"
939,"2024-07-14 17:00:00","G2","SEN",13,6,"Bind","Americas","Americas Stage 2","VCT"
940,"2024-07-14 17:00:00","G2","SEN",13,9,"Lotus","Americas","Americas Stage 2","VCT"
941,"2024-07-17 14:00:00","KRU","C9",13,11,"Abyss","Americas","Americas Stage 2","VCT"
942,"2024-07-17 14:00:00","C9","KRU",13,11,"Lotus","Americas","Americas Stage 2","VCT"
943,"2024-07-17 14:00:00","KRU","C9",13,6,"Haven","Americas","Americas Stage 2","VCT"
944,"2024-07-17 17:30:00","100T","SEN",13,7,"Haven","Americas","Americas Stage 2","VCT"
945,"2024-07-17 17:30:00","100T","SEN",13,10,"Ascent","Americas","Americas Stage 2","VCT"
946,"2024-07-18 14:00:00","LEV","KRU",13,2,"Icebox","Americas","Americas Stage 2","VCT"
947,"2024-07-18 14:00:00","LEV","KRU",13,4,"Sunset","Americas","Americas Stage 2","VCT"
948,"2024-07-18 15:55:00","G2","100T",13,5,"Lotus","Americas","Americas Stage 2","VCT"
949,"2024-07-18 15:55:00","G2","100T",13,10,"Abyss","Americas","Americas Stage 2","VCT"
950,"2024-07-16 01:00:00","TRC","AG",13,7,"Lotus","China","China Stage 2","VCT"
951,"2024-07-16 01:00:00","TRC","AG",13,10,"Sunset","China","China Stage 2","VCT"
952,"2024-07-16 03:25:00","BILI","JDG",13,9,"Sunset","China","China Stage 2","VCT"
953,"2024-07-16 03:25:00","BILI","JDG",13,7,"Icebox","China","China Stage 2","VCT"
954,"2024-07-17 01:00:00","TRC","FPX",13,3,"Ascent","China","China Stage 2","VCT"
955,"2024-07-17 01:00:00","TRC","FPX",13,11,"Haven","China","China Stage 2","VCT"
956,"2024-07-17 03:10:00","EDG","BILI",13,5,"Sunset","China","China Stage 2","VCT"
957,"2024-07-17 03:10:00","BILI","EDG",13,7,"Bind","China","China Stage 2","VCT"
958,"2024-07-17 03:10:00","EDG","BILI",13,10,"Lotus","China","China Stage 2","VCT"
959,"2024-07-18 01:00:00","EDG","TRC",13,2,"Sunset","China","China Stage 2","VCT"
960,"2024-07-18 01:00:00","EDG","TRC",13,5,"Abyss","China","China Stage 2","VCT"
961,"2024-07-18 02:50:00","FPX","BILI",13,3,"Ascent","China","China Stage 2","VCT"
962,"2024-07-18 02:50:00","BILI","FPX",14,12,"Icebox","China","China Stage 2","VCT"
963,"2024-07-18 02:50:00","FPX","BILI",13,10,"Lotus","China","China Stage 2","VCT"
964,"2024-07-19 01:00:00","TRC","FPX",13,11,"Lotus","China","China Stage 2","VCT"
965,"2024-07-19 01:00:00","TRC","FPX",13,8,"Ascent","China","China Stage 2","VCT"
966,"2024-07-19 01:00:00","FPX","TRC",13,8,"Abyss","China","China Stage 2","VCT"
967,"2024-07-19 01:00:00","FPX","TRC",13,9,"Bind","China","China Stage 2","VCT"
968,"2024-07-19 01:00:00","FPX","TRC",13,8,"Haven","China","China Stage 2","VCT"
969,"2024-07-12 01:00:00","GENG","RRQ",13,8,"Haven","Pacific","Pacific Stage 2","VCT"
970,"2024-07-12 01:00:00","GENG","RRQ",13,11,"Bind","Pacific","Pacific Stage 2","VCT"
971,"2024-07-12 03:15:00","TLN","TS",13,11,"Lotus","Pacific","Pacific Stage 2","VCT"
972,"2024-07-12 03:15:00","TLN","TS",13,11,"Abyss","Pacific","Pacific Stage 2","VCT"
973,"2024-07-13 01:00:00","GENG","PRX",13,10,"Ascent","Pacific","Pacific Stage 2","VCT"
974,"2024-07-13 01:00:00","GENG","PRX",13,5,"Icebox","Pacific","Pacific Stage 2","VCT"
975,"2024-07-13 03:05:00","DRX","TLN",13,8,"Ascent","Pacific","Pacific Stage 2","VCT"
976,"2024-07-13 03:05:00","DRX","TLN",13,4,"Abyss","Pacific","Pacific Stage 2","VCT"
977,"2024-07-14 01:00:00","GENG","DRX",13,9,"Haven","Pacific","Pacific Stage 2","VCT"
978,"2024-07-14 01:00:00","DRX","GENG",13,10,"Sunset","Pacific","Pacific Stage 2","VCT"
979,"2024-07-14 01:00:00","GENG","DRX",13,6,"Bind","Pacific","Pacific Stage 2","VCT"
980,"2024-07-14 04:15:00","PRX","TLN",13,3,"Ascent","Pacific","Pacific Stage 2","VCT"
981,"2024-07-14 04:15:00","PRX","TLN",13,3,"Sunset","Pacific","Pacific Stage 2","VCT"
982,"2024-07-19 14:00:00","G2","LEV",13,8,"Icebox","Americas","Americas Stage 2","VCT"
983,"2024-07-19 14:00:00","G2","LEV",13,6,"Bind","Americas","Americas Stage 2","VCT"
984,"2024-07-19 16:10:00","100T","KRU",13,9,"Icebox","Americas","Americas Stage 2","VCT"
985,"2024-07-19 16:10:00","KRU","100T",13,11,"Lotus","Americas","Americas Stage 2","VCT"
986,"2024-07-19 16:10:00","KRU","100T",13,11,"Ascent","Americas","Americas Stage 2","VCT"
987,"2024-07-20 14:00:00","LEV","KRU",13,3,"Icebox","Americas","Americas Stage 2","VCT"
988,"2024-07-20 14:00:00","KRU","LEV",13,11,"Haven","Americas","Americas Stage 2","VCT"
989,"2024-07-20 14:00:00","KRU","LEV",13,7,"Sunset","Americas","Americas Stage 2","VCT"
990,"2024-07-20 14:00:00","LEV","KRU",13,10,"Abyss","Americas","Americas Stage 2","VCT"
991,"2024-07-20 14:00:00","LEV","KRU",13,10,"Ascent","Americas","Americas Stage 2","VCT"
992,"2024-07-21 14:00:00","LEV","G2",15,13,"Lotus","Americas","Americas Stage 2","VCT"
993,"2024-07-21 14:00:00","LEV","G2",16,14,"Haven","Americas","Americas Stage 2","VCT"
994,"2024-07-21 14:00:00","G2","LEV",13,9,"Bind","Americas","Americas Stage 2","VCT"
995,"2024-07-21 14:00:00","LEV","G2",13,4,"Ascent","Americas","Americas Stage 2","VCT"
996,"2024-07-20 01:30:00","EDG","FPX",13,9,"Sunset","China","Chinas Stage 2","VCT"
997,"2024-07-20 01:30:00","FPX","EDG",13,8,"Abyss","China","China Stage 2","VCT"
998,"2024-07-20 01:30:00","EDG","FPX",13,7,"Haven","China","China Stage 2","VCT"
999,"2024-07-20 01:30:00","FPX","EDG",13,9,"Icebox","China","China Stage 2","VCT"
1000,"2024-07-20 01:30:00","EDG","FPX",13,8,"Bind","China","China Stage 2","VCT"
1001,"2024-07-20 01:00:00","PRX","DRX",13,7,"Abyss","Pacific","Pacific Stage 2","VCT"
1002,"2024-07-20 01:00:00","PRX","DRX",13,10,"Lotus","Pacific","Pacific Stage 2","VCT"
1003,"2024-07-20 01:00:00","DRX","PRX",13,10,"Bind","Pacific","Pacific Stage 2","VCT"
1004,"2024-07-20 01:00:00","DRX","PRX",13,10,"Icebox","Pacific","Pacific Stage 2","VCT"
1005,"2024-07-20 01:00:00","DRX","PRX",13,7,"Ascent","Pacific","Pacific Stage 2","VCT"
1006,"2024-07-19 09:00:00","TH","VIT",13,6,"Icebox","EMEA","EMEA Stage 2","VCT"
1007,"2024-07-19 09:00:00","VIT","TH",13,4,"Sunset","EMEA","EMEA Stage 2","VCT"
1008,"2024-07-19 09:00:00","VIT","TH",13,3,"Lotus","EMEA","EMEA Stage 2","VCT"
1009,"2024-07-19 09:00:00","VIT","TH",13,9,"Haven","EMEA","EMEA Stage 2","VCT"
1010,"2024-07-20 09:00:00","FNC","VIT",13,8,"Haven","EMEA","EMEA Stage 2","VCT"
1011,"2024-07-20 09:00:00","VIT","FNC",13,9,"Ascent","EMEA","EMEA Stage 2","VCT"
1012,"2024-07-20 09:00:00","FNC","VIT",13,9,"Lotus","EMEA","EMEA Stage 2","VCT"
1013,"2024-07-20 09:00:00","FNC","VIT",13,3,"Bind","EMEA","EMEA Stage 2","VCT"
1014,"2024-07-16 09:00:00","VIT","TH",14,12,"Bind","EMEA","EMEA Stage 2","VCT"
1015,"2024-08-01 01:00:00","GENG","SEN",13,8,"Haven","International","Champions","VCT"
1016,"2024-08-01 01:00:00","GENG","SEN",13,7,"Ascent","International","Champions","VCT"
1017,"2024-08-01 03:25:00","TH","FPX",14,12,"Abyss","International","Champions","VCT"
1018,"2024-08-01 03:25:00","FPX","TH",13,9,"Bind","International","Champions","VCT"
1019,"2024-08-01 03:25:00","TH","FPX",15,13,"Lotus","International","Champions","VCT"
1020,"2024-08-02 01:00:00","KRU","DRX",13,2,"Haven","International","Champions","VCT"
1021,"2024-08-02 01:00:00","DRX","KRU",13,6,"Abyss","International","Champions","VCT"
1022,"2024-08-02 01:00:00","DRX","KRU",13,6,"Bind","International","Champions","VCT"
1023,"2024-08-02 04:00:00","FNC","BILI",13,9,"Bind","International","Champions","VCT"
1024,"2024-08-02 04:00:00","FNC","BILI",13,4,"Lotus","International","Champions","VCT"
1025,"2024-08-03 01:00:00","LEV","TLN",13,11,"Bind","International","Champions","VCT"
1026,"2024-08-03 01:00:00","LEV","TLN",13,8,"Ascent","International","Champions","VCT"
1027,"2024-08-03 03:30:00","TRC","VIT",15,13,"Ascent","International","Champions","VCT"
1028,"2024-08-03 03:30:00","VIT","TRC",13,7,"Sunset","International","Champions","VCT"
1029,"2024-08-03 03:30:00","TRC","VIT",13,7,"Bind","International","Champions","VCT"
